,review_id,app_id,review_text,label
588,136611569,1527950,very nice game!,1
589,136610710,1527950,yes,1
590,136610364,1091920,Runs great on Steam Deck.,1
591,136611677,1527950,I love it,1
592,136611206,1091920,Yesss!,1
593,136610828,1091920,"For a few bucks, well worth it. Fun little idle clicker to have running on other screen.",1
594,136611786,1527950,"The game is... okay? Not bad by any means, but nothing pops out as especially good or fun. It's the gaming equivalent of white bread toast: not particularly offensive to the palate, but nothing I'd suggest paying upwards of $15 for.",0
595,136610690,955200,it's cute and fun so far I love this art style and the dialogue is funny and cute worth the $11 I spent on it :D thanks anon for the gem :DD,1
596,136607785,307950,ITS A FUN 3RD PERSON SHOOTER,1
597,136607989,307950,TRASH,0
598,136606034,2372320,"To Jankyy always getting stuck inside of things and shot across the map when teaching a object, to buggy, 2/10.

It could be something cool, but needs more work on the jany-ness.",0
599,136607555,2156300,"so underwhelming after being hyped for so long, already uninstalled",0
600,136606607,307950,"Game doesn't even work. I played the tutorial so I could get ready for my friends and now it refuses to launch. Error code 30005. I have found two sources on this, one says it happens when windows is not up to date, mine is. The other says that there are ""suspicious files"" and people have several work arounds for it. If they can't even get a game to launch on it's launch day for a platform, what is the point?",0
601,136607122,307950,"its not socom, ghost recon, or anything realistic like people say; they got passive buffs to improve shields, heals, rate of fire, etc. 

Thats not what makes a good tac shooter",0
602,136606792,307950,"I played the game for 6 hours...felt really bad.

-The sprint is really bad...generally the movement is bad.
- They can spot you through walls...very bad mechanic.
- You cannot lean left or right on the corners of objects...so you aim from the right side and if someone is coming from your left...then you will  clearly  have a disadvantage since you are going to pop out to shoot and most probably they will shoot you first.
- i didnt see any anti-cheat but i noticed players firing through walls...so yes cheaters are there already as in every shooter game.
- Not user friendly UI.
-OP operators which you have to pay for them.
-bad mm...i was level 5-6 and i had players 40 levels above me with payed operators.
-it could be done better...
not good enough to spend my time. I ll play a bit more but i dont think i will change my mind.

",0
603,136606763,307950,"this game is awesome, i remember playing it using the launcher on the website, but that changed when it launched on steam. i quit it long ago but i returned once it was released on steam. i was so hyped when i saw that the game was coming to steam. good work, and as always, i recommend this game",1
604,136607427,307950,honestly its shit,0
605,136606446,307950,"Its a decent 3rd person pvp shooter but it has some big problems besides looking and feeling dated (which i kinda give the pass because its free): 
- The stamina system its just annoying, the recovery is stupidly slow so you are forced to use the injections every time it gets available
- For some reason the devs thought it will be a good idea to give everyone wallhacks with auto spotting in a 3rd person game, meaning that the fov its insane and you dont even need to peek or aim to ping to ur team (which also stays even behind walls)
- After some hours u realize how insane and gross the grind of this game is
- To add even more to the pile, this game is mostly played by russians so you will be mostly paired in servers with 300+ ms ping",0
606,136606346,307950,"Fun, casual shooter when you've been so sick of those Battle Royale, PUBG and Call of Duty shit everywhere. Just a little Russian bias, why so many Russian operator branches?",1
607,136607772,307950,Pretty good for a free game,1
608,136605348,1527950,dope,1
609,136607515,2205260,"Superhot meets smash bros with deck builder/roguelike elements.

Sending enemies off the tower team rocket style never gets old, haven´t had this much fun for only 3 bucks since beating a friend with a sock full of pennies.

Only negative for me is while the fight song is a real banger... it should be a better (seamless) endless loop or longer version.",1
610,136606890,1811990,I'm seeing alot of skill issue in these negative reviews,1
611,136607148,1811990,"If you like roguelike deckbuilders you will like this game. 

People seem to dislike the difficulty but I think it's in a good spot. Unlike other deckbuilders your main heros hp does not carry over between battles, this means that fights rarely whittle your resources slightly so that you would die three fights from now at the boss. Instead there are less individual fights in a run, but you will regularly go from full strength to dead in a single fight. One or two misplays can kill you if you're not paying attention because every fight needs to be potentially lethal by design. Personally I like it, as beating the fights while killing all the 'treasure goblins' is fun in the early game. While beating the back half requires good deck construction and execution. 

The things that set this apart from other games I've played is the style polish and charm. The bells jingle, the characters move when you drag the cards around. The shopkeeps and town are adorable.  The art is very cohesive and gives the world a sense of whimsy. It puts a smile on my face every time I meet a new npc. Also the game is just fun. 

Many other deckbuilders start of incredibly slow and easy for me, and only become interesting once you unlock the middle difficulty settings. This one starts slightly higher on the difficulty but has been entertaining the entire time.",1
612,136607021,1811990,"Roughly 5 runs in and got my first win, all the negative reviews are a skill issue. :^)",1
613,136606900,1811990,I really enjoy the game and played 3h in the raw. It is taking the best of Slay the Spire but also from Rogue Legacy with our village to build up bringing further cards to build up your deck. However the main issue and I’ve seen other sharing this concern is the game is yet to be well balanced. Any deck building game you’re playing will make a you a hard time the first rounds but once you understand the enemies and your deck then you should never lose the first fights. But here you can because it will depends on what you get when you start. And because you got only one support for the first battle you can get overwhelmed very easily. I went through the third world (two boss fight won) and then I play again and loose again the first battle. So definitely some work to do but the ground is solid and this will be a must have once the balance has been fixed. Or maybe it will never be as this is something that can happen in Rogue Legacy too. Let’s see but I still recommend it. Great game overall.,1
614,136607414,1811990,"A rogue lite deck builder with some neat querks that makes it stand out from the rest.
The difficulty is quite a lot higher than I expected but I don't mind it much as the core gameplay loop is very fun & addictive 

Runs amazing on the steam deck",1
615,136606672,1811990,Deckbuilder with a fresh take on some of the mechanics. It's very challenging and makes you think differently than the others. The art and production values are amazing.,1
616,136606158,1811990,"The art style is beautiful, meta progression is implemented in a fun and engaging way that somewhat encourages the player to branch out and try some new stuff ocasionally, the HUD elements are simple and to the point, the soundtrack and visual effects are excellent and although it appears somewhat complex, learning the basics to the combat flow was a breeze. This game has tons of elements that really make it stand out above the crowd, and it does a lot of things in a fresh manner that make it seem a rather promising title, if the proper care is put into it.

Despite all this, at around 20 runs and 3 hours in, it has become clear that the balancing is abysmal. On my first few runs I just brushed it off to being new at the game, but after dying to the first battle in the campaign the first couple of times I figured something was way off, and it seems like this is a common issue to those that have already played the game. Even 
some positive reviews list it as an unbalanced mess

Enemies are numerous and extremely punishing. I enjoy having certain ""factions"" of foes, each possessing varying abilities and passives. You have enemies that focus on shielding themselves, enemies that use their hp as attack value and enemies that focus on debuffing. That being said, each enemy type requires you to have a certain ""answer"" to their skillset, which becomes a frustrating element of the game when you have such limited options to expand your deck and absolutely no way of knowing which enemies you'll end up facing. Got a build that focuses on attacking?  Too bad, for the next fight you'll be pitted against thorned enemies. Oh well, better luck next time. Having fights test the player's deck in different aspects is a great way of keeping the gameplay fresh but this is a ludicrous way of doing so. 

Let's also talk about the wave system in battles. The counter ticks down every turn to punish the player for stalling out fights which is a cool way of keeping combat fluid and engaging, but defeating enemies before the timer runs out just causes instant reinforcements anyway. With that in mind, the player's choice is between 1. Dragging out combat in an attempt to scale your team to face the army of threats aproaching and 2. Rushing the enemies to try and defeat most of them before you get overwhelmed. Not exactly a good way to reward quickly disposing of enemies since you get fucked over for doing so anyway.

Heroes being randomized was something that caught my eye when watching people playing the demo. After playing for a while, though, I wish they had stuck to a more basic approach instead of this messy implementation. Most heroes are delightfully useless, and serve more as a burden than anything else, since you're obligated to put them on the board. If you get unlucky enough with your draw, you might end up just dying outright to the first battle, before you even get a chance to modify your deck, which, albeit hilarious, is pretty bad from a balancing perspective.

The timer on actions was also a fun mechanic to mess around with and explore when I was starting out. However, this means action economy is terribly unbalanced (just as many, many other aspects of this game's combat). The mana system used in most modern deckbuilders triumphs greatly over Wildfrost's take, here, when it becomes painstakingly difficult to keep up with enemies when the players' actions are both costly and widely uninpactful. 

It seems wildfrost is trying to place itself as a challenging game, which I enjoy greatly, but there's also this feeling that the game is afraid of giving the player any agency. You have no reroll options, no chance to pass up a companion or an item (that I encountered in my short time playing) that'll bloat your deck or be left to gather dust in the reserve, and it makes me scratch my head and ask: ""why?""

Companions themselves (and heroes, for that matter) are largely designed to be brittle and fragile, as to make positioning and delaying enemy actions (or killing them outright before they even get a chance to act) important, but at the same time, the game makes them widely meek compared to enemies. You have heroes with whopping 7 cooldown triggers that dont even deal direct damage. You have pets, which are unique to the start of the game, occupying a slot that could be used for a companion later, which actively encourage you to trash them when you get better units.

 Most synergies that don't work instantly with your starter hero will be disappointing until more companions and items are in your deck (if you even survive to that point) that fit that particular role, and you're not even guaranteed to get any. Add this to the fact that you have a measly 2 slots for companions before you have to replace some, and also that you're not even guaranteed heroes that'll sinergize with anything and things will start to look bleak before you even start a run.

I could go on and on. Wildfrost's current state in balancing is apalling. I would ask for a refund if I could. I encourage anyone reading this to either skip completely or wait for a heavy discount. Of course, I'll edit this if things change, but even if I'm being optimistic, there's a lot, and I mean [b] a lot [/b], of work to be put in this game before I'd recommend it.

",0
617,136607691,1811990,"Superb graphical and musical design and (imho) great gameplay. 
Game autosaves after every turn, so you physically can't save scum battles like in Slay the Spire for example. And you usually get severely punished for missplays. 
Sometimes a turn has too much going on and it's hard to plan your next move and easy to make a mistake, but when (if) you figure it out, it really makes you feel smart. 
Haven't noticed any ""unfair RNG"" that some reviewers talk about, skill issue in my opinion ;). 
Haven't been able to progress too far yet, so no comments on replayability.
Overall i love the game so far.
I've encountered a weird bug though...
***SLIGHT SPOILER AHEAD***
[spoiler]So, after you win a run your hero gets possesed and your team becomes the final boss, right? 
I was about to finish my second successful run, but on the last fight my game consistently softlocked on one turn no matter what move i made. I was unable to continue and had to restart the game.
Might be a problem with custom enemies that i've created myself... 
After i had restarted the game a few times, i've finally made a very unfavorable move which eventually lost me the run. I guess i'll just try again later.[/spoiler]",1
618,136607882,2109430,"Wow. I was expecting something underwhelming but wow, what a great game. So far, have only gotten one ending, but the ending I got is something intriguing that I hope I get to explore in whatever games are coming next. Short, but sweet. Great dialogue, great writing, tons of world building and new concepts being introduced to the world of Tron. Great music, great art direction, all around great. 

My biggest gripe is that the game only takes place in one place on this new grid (Arq). I wish we could explore more of this grid and it's people, instead of there only being one building we explore.",1
619,136606733,1527950,"Oh, fellow gamer, let me regale you with my thoughts on the fantastic Wartales game! It's a game that's similar to Battle Brothers, but with its own unique mechanics and graphics. While the genre is the same, the game feels refreshingly different and new.

What I particularly love about Wartales is its challenging gameplay. Although I will admit that it's slightly easier than Battle Brothers at the moment, the developer seems to be working on making the game even tougher, and that's something I'm eagerly anticipating! After all, what's a game without a good challenge, am I right?

I have nothing but praise for the game's management and fighting aspects. The game has a good balance between these two elements, and it's what makes it so addictive and enjoyable to play. I'm absolutely hooked, and I can't get enough of it!

As a hardcore gamer, I'm not easily impressed, but Wartales has truly won me over. I would happily give it a 9/10 rating, and I would definitely buy it again without hesitation. If you're a fan of strategy games and you haven't played Wartales yet, then you're seriously missing out! It's a must-play for any gamer who loves a good challenge and an engaging gameplay experience.",1
620,136607473,1527950,"This game is fucking heroin it's so good. I would 100% buy more dlc for this game if they add more content like a bigger world map/story/zones, more in depth loot(helms, cloaks, higher rarity items) and more game modes for replayability like a roguelike on crack.",1
621,136607013,1527950,Goated and Wetty,1
622,136606760,1527950,Love this game,1
623,136606441,2354600,Would highly recommend. Well worth 5 dollars. This game caught me by surprise.,1
624,136606662,1527950,Battle Brothers but cooler with coop.,1
625,136606912,2354600,"Alright, so here it goes...I'll start with a simple Pros and Cons list which is usually a quick and easy way to gauge if you wanna play this game or not. 

Pros:
- Great art style with an amazing color palette and ""bloom"" or glowing effects from items and ambient set pieces
- Music is fun and not subjectively not annoying
- Character movement is smooth and effortless
- Very easy to earn tons of coins which in turn helps level up your character fairly quickly
- Combat is varied but in an old school fun kind of ""megaman needs to dodge energy balls"" kind of way, if that makes any sense
- Variety of enemies keeps you on your feet which can be exciting
- Power-Up's make you feel actually powerful but not OP which is a good balance
- UI is easy to navigate, includes plenty of language and customization options which is much appreciated

Cons:
- None of the purchasable powerups have explanations which would be nice before spending coins on them
- Certain powerups have a painfully long cooldown (I'm looking at you Snickerdoodle)
- The difficulty level is a bit rough too early in the game, getting to the 4th or 5th instance can be a bit of a challenge and should be a tad bit easier (level 1 and 2 should be a breeze for those possibly unfamiliar with these types of games)
- More lore would be nice even if the player hasn't seen the movie but this is just me nitpicking lol

Look, its an Early Access game for like what...5 bucks or something? Buy the damn thing and have some fun. It clearly needs some work but that's almost too harsh of a term, it needs good buff and polish job. IMO all the hard work was already done and it shows. This is basically a better looking version of Vampire Survivors with a bit less content is all. The game clearly doesn't take it self seriously and I love that, I'm here to have fun and accomplish something, this game lets you feel like you're doing that without trying to convince you that you're a vampire! 

Go have fun! 
",1
626,136607425,2321460,"Downloaded it today, and finished it in roughy 2.5 hours.

I love the overall design, where your a lone t-rex in a big city, trying to squash your dreams, but you keep on pushing forward. I like how you can build relationships with the characters you meet, making them your enemies or friends. There is a lot in this 'demo,' and i'm looking forward to the main game. Also the music rocks. This is my second ever review of a game, and the game in its entirety looking good so far :)

I'll def buy the main game when it comes out.",1
627,136607548,2321460,"10/10 Game 
I will become the best mechanic the world has ever known, and just for one reason
Please, I just wanna get laid",1
628,136606507,1091920,"I love this game.

I have been following the development of this game for over 3 years after having played the original Plantera, and my expectations were met and I am very happy!

This is a very easy and casual game. I got all the achievements in around 6 hours of playtime.

The reason I love this game so much is because of how cute and simplistic the graphics are, and how easy it is to play and progress.
I suffer from a serious mental illness, and games like this one in particular really help my anxieties and help calm my nerves. Even though I have all the achievements, I can see myself booting up this game every day just because of the simple form of therapy it gives me.

I would recommend this game to anyone.",1
629,136607985,1091920,Never played the first but enjoyed this game,1
630,136606623,1527950,"I've been with this game for about a year, so into early access but not super far back, and seeing this game just get progressively better every new patch is great.

Pros:
-Combat is super fun. It can be really challenging at times, but not impossible to the point where it feels like you're climbing up a mountain. There's a lot of strategy, especially on the expert difficulty (which you should play on), and the enemy variety, as well as environmental factors and many other small things, makes it so that every skirmish is different. Each class have subclasses which amounts to a huge variety of combos you can run. You can have really dope synergies in your troop.
-Campaign mechanics, aka when you're walking around with your troop, picking up quests, feeding them, etc, is very satisfying. It's not super micromanagement heavy, but you still need to pay attention to your ressources, your troop's happiness, your relationships, food and gold so your playthrough doesn't go haywire.
-Graphics are good and very consistent. The style of the game is nice to look at and each area has something new to look at. most areas will look different, combat animations are very crisp and have a lot of girth and power behind them, and extra things like weather look good to.
-The devs are super proactive and responsible. They constantly listen to player feedback and they're on top of patching and updating the game. Major respect for that.

Cons:
-The game doesn't really have a main story. If you want a story driven game, this ain't it, because this is one of those 'make your own story' games. The lack of a main narrative doesn't really upset me personally, but not having characters or a plot really takes away from choices you have to make throughout your playthroughs. It's not that big of a downfall.
-Difficulty scaling in this game can be a little weird at times. For the most part, I think the difficulty is pretty reasonable (it also depends on the difficulty your playing on). However, it's very easy to get absolutely dumpstered early on by enemies that you really shouldn't run in to. Even in the mid and late parts of the game, some fights like arena challenges are pretty unfair at times, sometimes warranting the acquirement of some legendary weapons or serious levelling up to stand a chance.
-It's not as big of a problem as it used to be, but foraging for resources on the campaign map is still a little janky at times. Sometimes resources spawn outside the map or in impossible to reach places, and your troop's movement is very sensitive. It can be really annoying at times when you're trying to go up a hill but there's a small bit of impassible terrain in your way and your troops completely ignores its move order. The devs are aware of this jankiness however and i'm certain this will be addressed more in the future.
-Relationships in your troop happen passively overtime, whether your guys are saving each other's asses, drinking booze together by the fire and joking, or doing the opposite and cursing each other out, fighting one another, etc. It's cool, but it really doesn't change much in the game. You get small bonuses if 'friends' are next to each other, but the damage bonuses are very small and aren't super noticeable. From the start of my longest playthrough to the end of it where my relationships started at 0 until I had a troop of 23 guys who all loved each other, I could hardly tell if relationships had done anything. Hopefully they're changed to be more prevalent and actually affect the troop more seriously like in Darkest Dungeon 2.

These cons are very minor and in a few months time, I bet they will have been addressed by the devs already, so take them with a grain of salt. The fact I can only think of these minor negatives about Wartales says a lot about how fun this game is. Definitely worth the purchase, even at its full price, and if you see it on sale, 100% grab it if you're even slightly interested.

9.5/10",1
631,136615282,1091920,Cute and simple game.,1
632,136613895,1527950,"OK LISTEN this is gona be DEEP (""bro"" science deep (i am high almost always but i am a functioning adult don't worry) ), 

i am 25, maybe for some people that's still count as ""young"" but we can agree that 16 is younger.
and I think that:
until recently and since the good o'le days when i was 16 and played fast paced games and high commitment competitive games. but now i dont feel like iam good as i was

because : "" I,  got older ""

at first there was denial, blaming other things, but i cant say that this statement is false.
so gaming for me now is more single player at my pace games, not ""easy"" games, but just more ""i set the pace"" games (Elden ring,hollow Knight, Sifu, i dunno look at my library). and so this game is perfect for me, and i love the aesthetics. 

this game you can play with one hand so you can hold your pipe while you're playing (you can interpret it in any way).",1
633,136613849,1527950,"Not bad concepts, terrible execution, nothing that hasn't been done before or that can be offered better elsewhere. 
Real time combat is lacking compared to other titles.
Professions / interactions within are lacking, terribly.
Dull even.
Boring map traversal, as well as a streamlined story with limited impact in choices.
The game becomes an inventory sim within no time, even when exploring, many pathetic forced stops. 
Even with the allure of Co-op, I'm not sure what it really has going for it other than exploration.
Even that becomes tiresome and unappealing.",0
634,136613749,1527950,This is one of those rare games that make you want to call in sick to work so you can keep playing,1
635,136614001,1091920,"Relaxing, casual, short.",1
636,136613984,1527950,"Seems good, yea",1
637,136615258,1091920,"Probably a spoiler for new players:

[spoiler]
I always love when the knight comes. Running across the field and sweeping all the pests / intruders away, while I as a player try so hard to click him as many as possible to get the gold xD
[/spoiler]",1
638,136614270,1091920,"I wonder why it took so long to develop. Fair price though. I play the old Plantera soundtrack and turn off Plantera 2's music, makes it a MUCH better experience. We need Loot Hero and Tap Hero sequels.",1
639,136613998,1527950,"Similar to Battle Brothers but not so difficult (punishing) and more focused on RPG aspects (party members dies less often).

For now I`d rate it 8/10",1
640,136615112,2328760,"⠄⠄⣿⣿⣿⣿⠘⡿⢛⣿⣿⣿⣿⣿⣧⢻⣿⣿⠃⠸⣿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⣿⣿⣿⣿⢀⠼⣛⣛⣭⢭⣟⣛⣛⣛⠿⠿⢆⡠⢿⣿⣿⠄⠄⠄⠄⠄
⠄⠄⠸⣿⣿⢣⢶⣟⣿⣖⣿⣷⣻⣮⡿⣽⣿⣻⣖⣶⣤⣭⡉⠄⠄⠄⠄⠄
⠄⠄⠄⢹⠣⣛⣣⣭⣭⣭⣁⡛⠻⢽⣿⣿⣿⣿⢻⣿⣿⣿⣽⡧⡄⠄⠄⠄
⠄⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣶⣌⡛⢿⣽⢘⣿⣷⣿⡻⠏⣛⣀⠄⠄
⠄⠄⠄⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⠙⡅⣿⠚⣡⣴⣿⣿⣿⡆⠄
⠄⠄⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⠄⣱⣾⣿⣿⣿⣿⣿⣿⠄
⠄⢀⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣸⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠣⣿⣿⣿⣿⣿⣿⣿⣿⣿⠄
⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠑⣿⣮⣝⣛⠿⠿⣿⣿⣿⣿⠄
⢠⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⠄⠄⠄⠄⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠄",1
641,136613120,307950,Bookie,0
642,136613551,307950,"Matchmaking is terrible, in-game latency is even worse. Crouching as someone shoots you gives them the kill, sniper zoom is unrealistic, scope is off center on most weapons. Base damage and weapon system is absolutely horrible, it wants to be Ghost Recon: Wildlands, including all of the bugs that come with. No FOV adjustment, matchmaking with people all around the globe causing horrible PVP. Day one bombed. Could not wait to uninstall. 
Free games are definitely free for a reason.",0
643,136613691,307950,It's on Steam and my account transferred which is pretty cool... but they jacked up the price on everything in the store by at least 100% which is not cool.,1
644,136612107,1409300,"🟢 Story 9/10
🟡 Gameplay 7.5/10
🔴 Combat 5/10
🟢 Graphic 8/10
🟢 City Design 10/10
🟡 Character Design 7.5/10
🟡 Voice Acting 7.5/10

The most prominent strength of this game is the city design! OMG never in my life experience Surabaya in the cyberpunk/futuristic setting. And please, that Suro and Boyo hologram monument is *chef kiss*. Really well thought and well design! Storywise....whoaa, it feels like a movie! Really love storywriting on this game. 

The only downside for me is the combat mechanic. It feels sooo laggy 😭 One second you crouch, you need like 5 seconds to ready the weapon. It's not fun since you could easily die and you have to restart from a save point, which is most times, it's sooo far away 🗿 Not to mention the enemies are more and more ruthless as you progress in the game.

But overall, as a debut, this game is awesome! Can't wait to play another game from Pendopo Studio!",1
645,136613136,2355050,"Action scifi + $2 - omptimization = Dark Souls scifi on a budget. Challenging combat and panty shot views (I swear I was trying to adjust combat view). Can use tweaks in some areas to improve gameplay

[h1][url=https://store.steampowered.com/curator/35180752-3-point-play/] Follow our curator for similar games [/url][/h1]
",1
646,136611863,2349550,"This game is connected to the Fateweaver series and is overall very repetitive and not as exciting as the other The Test games, but it's wholesome and definitely worth it for the accessibility and affordability (free), especially if you haven't played any of the The Test games before. My Gifted Word: Grace 4.5/10
",1
647,136612496,2349550,"Gifted word: Grace
Another really nice time to just think in a game",1
648,136612851,2321460,I see great potential in this game! Can't wait for when it comes out,1
649,136612151,307950,Fun and enjoyable pretty grindy and new operators are locked for a while. One of the better free to play third person shooters.,1
650,136612129,307950,This game is so fun for no reason at all. Its a bit of a grind but its honestly enjoyable and i havent gotten bored once while playing the game so far.,1
651,136612970,1893370,"The game lags on weak PCs and the video options are rather limited. Not the biggest fan of the game's platforming sections, but old school arena FPS gameplay is good enough.",1
652,136612433,307950,"

It's Free video game!

It's free! Video game! We're giving you operators! It's free. We're giving you maps. It's video game. Free. It's a free PvP, PvE and PvPvE for you, Jim. This is free video game! You gotta bring skins and other customization, but the game is free! Emotes, fatalities, no cringe clown costumes. It's free! You get the credits to your obtainable operators, we got you the video game! It's a 68 operators game, its free, its got a HQ backgound in the back. I'm not carrying this around all day! It's for your gameplay! Free video game, I'll pee my pants. Jim, come get your damn account. It's a free login! Jim, I got video game. Jim, does it get better than this? Jim! The game is free! Jim! The game is free! It's a free fu***g game. It's free video game!

Video version is available here: https://www.youtube.com/watch?v=cd4-UnU8lWY",1
653,136612824,1504090,"My friend and I played this and beat it in 8 hours, I do wish there were brightness sliders and more graphics control, but overall had a good time.

This game's puzzles aren't anything too difficult if you take your time to figure them out, but my partner kept failing the platformer parts, so it did make me rage a bit xD, but I'm happy with what we got for the price we paid using remote play together and no problems other than not knowing how to use Keyboard and controller.

We Livestreamed the full game here: https://youtube.com/live/C9ELke1fq90",1
654,136612924,307950,"To be  honest this game is amazing and so addictive. At start when I saw its page I thought it is a shoddy free to play crap but when I played it I was amazed. It is amusing. THe gameplay sucks you in and never let you go. I like the free to play business model this time. Skills, skins etc are available for everybody. You will enjoy I think.",1
655,136612547,1527950,"A breath of fresh air. A decent little casual exploration game. Not too fast, not too slow. Very well done so far.",1
656,136612546,1527950,"Different type of game that's never been made before. Combines RPG with management/ survival. Adventure is only a couple clicks away.

Developers are always fixing things, very active.",1
657,136613180,1091920,"Casual idler + cute + addictive = Another great idler with loads of fun. Go pure idler or get some clicking action. Expansive building options with many cute pets to play with. Keep on expanding.

[h1][url=https://store.steampowered.com/curator/35180752-3-point-play/] Follow our curator for similar games [/url][/h1]",1
658,136612840,1527950,"Compared to Battle Brothers, Wartales is too shallow, easy, and tedious.",0
659,136613213,1527950,Fun co-op game.,1
660,136613512,1527950,Imagine battle brothers but actually enjoyable.,1
661,136613387,1527950,Great game,1
662,136613233,1527950,"Fun, challenging experience with plenty of systems and unlockables to keep things fresh and somewhat complex. It's like XCOM for people who love medieval-ish stuff and roleplaying elements (it's me, I'm people)

I really enjoy how natural the tutorials feel in this game; rather than a dozen text-filled popups per minute, it explains things briefly as they happen organically in a playthrough (e.g. the ""dying"" mechanic only gets introduced and explained once one of your characters is dying. Ability descriptions might mention it, but, until a character of yours gets the ""dying"" status, you won't know exactly what it entails). 

I'm still quite new to the game and haven't played it during EA, will make sure to update this review as I play more! So far, I'm absolutely adoring it.",1
663,136613531,1527950,"Absolutely caught my attention... Nicely designed, Excellently written, splendidly executed...",1
664,136613559,1527950,"Shiro games strikes again! another great game. Thank you.
",1
665,136612753,1811990,This is even more addicting than Slay the Spire...,1
666,136613203,1811990,"gosh dang the art in this game is so cute, and it's a super fun game. So all in all, 10/10",1
667,136612926,1811990,"Game is an absolute blast so far, feels like there is definitely a learning curve to it that, clearly a lot of other people have an issue with. 

Being someone who has loved card games for a long time and jammed quite a bit of Slay the Spire, Across the Obelisk, and other similar games including the Path of Champions mode in Legends of Runeterra, this felt right up my alley. 

Granted I've only got 2.5 hours at the time of writing, but with one win, a couple neat things unlocked, and a lot more to explore ahead of me? I can't recommend this enough. The music is stellar, the design is very cool, and they have a lot of cool synergies and interactions built into the game that get me excited to launch another run.

Game is great, give it a shot, refund if you REALLY don't like it but it definitely deserves a try.",1
668,136612776,1811990,"I really enjoyed the demo, and really wanted to like this game, but I don't. It's not like the game is ""too hard"" as others have claimed the negative reviews are about, it's just nothing like any other deckbuilder i've ever played. In a bad way. I hope they can fix it somehow, cause it's really cute and I waited months for it to finally be released. :(",0
669,136613378,1811990,"I see a lot of complaints that this game is too hard or is not balanced properly.  This made me hesitant to buy the game at first, but I got it anyway and I'm glad I did.  I disagree with the complaints.  People who think this game is too hard have probably never gotten an Ascension 20 heart kill in Slay the Spire.

I only have about 4 hours in the game so far.  Maybe it will scale up in difficulty as I progress, like Slay the Spire did.  I have finished 2 runs and the game has been quite fun already.  I didn't find it to be too difficult; in fact, on my first blind play-through, I reached what was probably the final boss.  I lost to him because I didn't understand his mechanics, but I think I understand them now and that defeating him should be quite doable.  I think I could have won on my 2nd play-through, but I was playing at 2 AM and due to tiredness left my leader in front of the boss's 50 damage attack when I had plenty of ways to prevent that from happening.  I think I definitely would have won otherwise.  Either way, not bad for a 2nd play-through.  

All that is to say, I don't think this game is too hard at all, and I think it has a lot of interesting synergies that I am eager to explore.  If you have ever gotten an Ascension 20 heart kill in Slay the Spire, then ignore all of the negative reviews complaining about difficulty and balance.  The same can be said if you've ever gotten a max covenant win in Monster Train.  

This game has pleasant art and sound design.  The way you play cards in rows is somewhat reminiscent of Monster Train, but there are other aspects which make the game play feel quite unique, like only playing 1 card per turn (mostly, unless you have a specific buff on a card).  

I'm glad I bought the game.  I have played enough Slay the Spire (about 500 hours) and Monster Train (about 200 hours) that I have been burnt out on both of them several times.  This game scratches the itch for a rogue like deck builder and is unique enough to feel fresh and exciting for me.",1
670,136612768,2156300,Very disappointed and very underwhelming.,0
671,136614644,1527950,"Wonderfully unique game that has come so far since early access. Very fun and engaging mechanics, from combat tactical choices that make or break a fight to balancing your load, loot, professions and the quests. The leveling system is very engaging, I love leveling my unit as well as my characters. Definitely going to be ending up with a couple hundred hours on this!",1
672,136613999,307950,socom and ghost recon thats a dub for me to play,1
673,136613826,307950,Steam is a double edged sword. Yes it brought more people to the game I've been playing for years. But I have never seen this many cheaters in the game ever before. Kinda ruined the game for me. I guess the grass wasn't greener on this side.,0
